PIN,Property_Address,Property_Class,Census_Tract,Type_of_Residence,Rooms,Bedrooms,Basement,Fireplaces,Central_Air,Building_Square_Feet,Land_Square_Feet,Age,Longitude,Latitude,Walkscore,Walkfac,Sale_Price,Total_Baths,Log_Sale_Price
2.81212E+13,14500 S MOZART AVE,202,824800,1-story,4,2,Partial,0,0,640,3125,52,-87.6902577,41.6295955,40,Car-Dependent,140000,1,11.8493977
2.81711E+13,15245 LAS FLORES,203,824506,1-story,6,3,Partial,1,1,1205,8250,38,-87.766378,41.6147534,27,Car-Dependent,228900,1.5,12.34104051
6.09305E+12,1400  HUNTERS RIDGE WEST  HOFFMAN ESTATES,204,804311,1,7,3,Full,1,1,2619,18000,19,-88.2195651,42.05165235,9,Car-Dependent,365000,2.5,12.80765263
1.23321E+13,2247 N HAWTHORNE AVE MELROSE PARK,203,811302,1,5,3,Partial,0,1,1350,11220,71,-87.87245727,41.91988782,37,Car-Dependent,153000,1,11.9381932
1.70533E+13,4043 N RAVENSWOOD,205,242000,2-story,5,3,Partial,0,0,1440,3125,131,-87.6735273,41.9557898,90,Walker's Paradise,255000,1.5,12.44901882
9.35117E+12,315 S DELPHIA AVE PARK RIDGE,203,805701,5,6,3,Full,1,1,1271,6200,89,-87.84160317,42.00667536,64,Somewhat Walkable,310000,1,12.64432758
1.40641E+13,1753 W OLIVE AVE,203,30400,1-story,5,2,Full,0,0,1056,3240,95,-87.6735677,41.9840356,90,Walker's Paradise,475000,1,13.07107008
1.82521E+13,7324 S THOMAS,203,820502,1-story,6,3,Full,0,0,1100,7980,42,-87.8042216,41.7500323,74,Very Walkable,300000,1,12.61153775
1.22423E+13,3637 N OKETO,203,170400,1-story,4,2,Full,0,0,1008,3630,47,-87.8116202,41.9462675,63,Somewhat Walkable,276500,1,12.5299661
2.35404E+12,3501  TEAL CT ROLLING MEADOWS,203,804000,1,6,4,Partial,0,1,1471,7224,58,-88.02455942,42.07106085,32,Car-Dependent,235000,2.5,12.36734079
6.34204E+12,201 N HICKORY AVE BARTLETT,203,804505,1,5,2,Full,1,1,1526,10626,99,-88.18644229,41.99693263,57,Somewhat Walkable,232500,1,12.3566455
2.82341E+13,142 WHISPERING LAKE DR,203,825600,1-story,6,3,Partial,0,0,1060,8100,47,-87.8687468,41.6610098,2,Car-Dependent,80000,1,11.28978191
5.19321E+12,1701  HARDING RD NORTHFIELD,205,800800,2,7,4,Full,1,1,1560,7400,85,-87.76725904,42.09586341,62,Somewhat Walkable,325000,2,12.69158046
1.1192E+13,1231  HINMAN AVE EVANSTON,205,809900,2,8,5,Full,1,1,2092,4750,132,-87.67825608,42.04041549,92,Walker's Paradise,527000,1.5,13.17495583
1.43142E+13,1739 N WINCHESTER AVE,203,240300,?,6,3,Full,0,0,1165,2904,116,-87.6760598,41.9134902,95,Walker's Paradise,415000,1,12.9360338
1.92332E+13,3928 W 70TH STREET,205,650400,2-story,7,4,Full,0,0,1344,3750,56,-87.7211651,41.7661361,73,Very Walkable,120000,2,11.69524702
1.0224E+13,8309  LOWELL AVE SKOKIE,205,807400,2,4,2,Partial,0,1,1120,4059,75,-87.73612522,42.03204346,61,Somewhat Walkable,244000,1,12.4049235
1.80941E+13,5421 S 7TH AV,202,820103,1-story,5,3,Partial,0,0,975,6164,57,-87.8659756,41.7915943,63,Somewhat Walkable,300000,1.5,12.61153775
1.21141E+13,4864 N PONTIAC AVE NORRIDGE,203,770902,1,8,3,Full,0,1,1248,10425,63,-87.83561833,41.96810133,73,Very Walkable,350000,2,12.76568843
1.50831E+13,434 49TH AVENUE,203,816900,1-story,6,4,Full,0,0,1058,4690,49,-87.8933826,41.8836259,60,Somewhat Walkable,182000,1.5,12.11176197
1.9134E+13,5930 S TALMAN AVE,203,835000,1-story,6,3,Full,0,0,1212,3750,84,-87.6902138,41.7855244,75,Very Walkable,124000,1,11.72803684
2.23041E+13,40 W PEIFFER,207,824005,2-story,7,4,Partial,1,1,1956,13017,19,-88.0103371,41.6637147,22,Car-Dependent,400000,2.5,12.89921983
1.32732E+13,4529 W DEMING PL,203,200200,?,7,4,Full,0,0,1404,3000,88,-87.7403082,41.9270558,75,Very Walkable,230000,1.5,12.34583459
2.41232E+13,3045 W 100TH ST,203,821900,1-story,6,3,Full,0,1,1246,5200,56,-87.6979775,41.7108779,50,Car-Dependent,226000,1.5,12.32829028
1.63511E+13,3206 S LAWNDALE AVE,202,830500,1-story,4,2,Partial,0,0,960,3750,83,-87.7171648,41.8348916,66,Somewhat Walkable,140000,1,11.8493977
3.02911E+13,17303 BURNHAM AVE,203,827902,1-story,6,3,Partial,0,0,1281,3149,54,-87.5390369,41.580965,48,Car-Dependent,76000,1,11.23848862
7.16116E+12,1090  WILMINGTON LN HOFFMAN ESTATES,207,804716,2,7,4,Partial,1,1,1893,8040,31,-88.10677398,42.0468469,64,Somewhat Walkable,285000,1.5,12.56024446
2.81021E+13,14307 S KARLOV,203,824701,1-story,5,3,Full,0,0,1161,6700,42,-87.720167,41.6325665,58,Somewhat Walkable,216000,1,12.28303369
2.52911E+13,12158 S JUSTINE ST,202,530400,1-story,6,2,Full,0,1,735,3000,96,-87.6601745,41.6722048,43,Car-Dependent,150000,2,11.91839057
1.60223E+13,3230 W CRYSTAL,207,230900,2-story,6,3,Partial,0,1,1428,3100,18,-87.7081238,41.9039279,79,Very Walkable,330000,1.5,12.70684793
2.03612E+13,8740 S JEFFERY BLVD,202,450300,1-story,5,2,Full,0,0,880,3750,80,-87.5759827,41.7357688,74,Very Walkable,129999,1,11.77528204
1.20141E+13,7326 W BRYN MAWR AV,203,100300,1-story,5,3,Full,0,1,1103,4596,48,-87.8104681,41.9829049,51,Somewhat Walkable,310000,1,12.64432758
2.82343E+13,16600 PLAINVIEW DR,203,825600,?,8,5,Partial,0,1,1787,13166,74,-87.7014182,41.5876226,24,Car-Dependent,139900,1,11.84868316
1.50721E+13,5621 BOHLANDER AVE,203,816800,1-story,5,3,Full,0,0,1022,11000,55,-87.90926,41.8872799,58,Somewhat Walkable,200000,1,12.20607265
1.91012E+13,4921 S KILPATRICK,203,560400,1-story,4,2,Partial,0,0,1032,3780,52,-87.7403252,41.8033663,58,Somewhat Walkable,152000,1,11.9316358
4.06401E+12,3951  SUNSET LN NORTHBROOK,202,801601,1,5,2,Full,0,1,895,38800,61,-87.87672376,42.14395266,17,Car-Dependent,415000,1,12.9360338
1.93613E+13,8218 S RICHMOND,203,700501,1-story,6,3,Full,0,1,1152,3875,48,-87.6964182,41.7438745,58,Somewhat Walkable,253000,1,12.44114477
1.9222E+13,6318 S KEELER,203,650301,1-story,7,3,Full,0,0,1022,3750,66,-87.7279106,41.7779638,86,Very Walkable,272000,1.5,12.51355735
1.60632E+13,629 WOODBINE,205,812302,2-story,7,3,Full,0,0,1802,9256,128,-87.7995216,41.8971836,61,Somewhat Walkable,435000,1.5,12.98310131
1.02531E+13,2849 W BIRCHWOOD,205,20200,2-story,7,3,Partial,1,1,1990,3720,55,-87.7015437,42.0172629,66,Somewhat Walkable,355000,1.5,12.77987307
2.63121E+13,13143 S GREEN BAY AVE,203,550100,1-story,5,3,Full,0,0,1040,3125,41,-87.5407479,41.655948,44,Car-Dependent,173000,1,12.06104687
8.11313E+12,1431 W GREENBRIAR DR MOUNT PROSPECT,204,805001,1,7,4,Partial,2,1,1846,20130,57,-87.95665396,42.05252814,46,Car-Dependent,380000,2.5,12.84792653
2.4091E+13,9524 W SHORE DR,203,822500,1-story,6,4,Partial,0,1,1520,6250,35,-87.7575548,41.718566,68,Somewhat Walkable,225000,2.5,12.32385568
6.33402E+12,1043 W PARK PLACE DR BARTLETT,207,804506,2,6,3,Partial,0,1,1641,8845,39,-88.20608768,41.99089271,13,Car-Dependent,218000,1.5,12.29225034
1.51032E+13,2006 WASHINGTON BLVD,203,817200,1-story,5,2,Full,0,1,1010,5700,84,-87.8580638,41.8819279,62,Somewhat Walkable,144900,1.5,11.88379913
8.33406E+12,1221  HEMLOCK DR ELK GROVE VILLAGE,203,770300,1,5,3,Partial,0,1,1441,7933,52,-87.98547672,41.99762191,36,Car-Dependent,193000,1,12.17044547
2.02811E+13,1112 HONEY HILL,206,681300,2-story,7,5,Full,1,0,2778,4156,100,-88.0091327,41.9468878,22,Car-Dependent,220000,2.5,12.30138283
1.90933E+13,5440 S LOTUS AVE,203,560700,1-story,4,2,Partial,0,0,1032,3780,46,-87.7589059,41.7934543,62,Somewhat Walkable,150000,1,11.91839057
2.50222E+13,8940 S DORCHESTER AVE,202,480300,1-story,4,2,Partial,0,0,784,4125,56,-87.5907265,41.7319574,65,Somewhat Walkable,125000,1,11.73606902
1.92632E+13,3704 W 76TH PLACE,203,700200,1-story,4,2,Partial,0,0,1080,3400,36,-87.714587,41.754535,37,Car-Dependent,140000,1,11.8493977
1.33012E+13,3031 N NEW ENGLAND AVE,207,180100,2-story,6,3,Partial,1,1,1490,3780,63,-87.797793,41.9354312,78,Very Walkable,291500,1.5,12.58279528
1.33021E+13,3121 N NATCHEZ,203,831500,1-story,5,2,Full,1,0,1060,4783,54,-87.7879962,41.9371413,77,Very Walkable,265000,1.5,12.4874851
1.30742E+13,4841 N OAK PK,203,100700,1-story,5,3,Partial,0,0,1420,5816,29,-87.7961988,41.9695707,41,Car-Dependent,385000,1,12.86099861
5.19305E+12,342  LATROBE AVE NORTHFIELD,203,800800,5,7,3,Partial,1,1,1322,6600,76,-87.76282088,42.10066972,52,Somewhat Walkable,395000,2.5,12.88664104
1.01632E+13,5334  GREENWOOD ST SKOKIE,205,807000,2,8,4,Partial,0,1,1472,5580,75,-87.7606685,42.04295709,59,Somewhat Walkable,270000,2,12.50617724
1.30942E+13,4928 W STRONG ST,203,120400,1-story,5,3,Full,0,1,1000,3075,42,-87.7514743,41.9709311,70,Somewhat Walkable,210000,1,12.25486281
1.30931E+13,5033 N LONG,203,110502,1-story,5,3,Full,0,0,1070,3625,46,-87.7623992,41.972538,76,Very Walkable,355000,1,12.77987307
2.00413E+13,457-459 W 42ND PL,203,842600,?,7,4,Full,0,0,1535,2750,128,-87.6382063,41.8169985,66,Somewhat Walkable,195000,2,12.18075484
1.91521E+13,5628 S TRIPP,203,620300,1-story,5,3,Full,0,0,1146,3780,56,-87.7294877,41.790457,72,Very Walkable,279900,1,12.54218768
1.50631E+13,1127 RICHARD AVE,203,816800,1-story,5,3,Full,1,1,1131,6700,43,-87.9164758,41.8935181,24,Car-Dependent,168000,1.5,12.03171926
3.22012E+13,1328 SCHILLING,203,829200,1-story,7,4,Full,1,0,1450,7800,87,-87.6479584,41.5068919,63,Somewhat Walkable,117000,1,11.66992921
9.26311E+12,200 N DELPHIA AVE PARK RIDGE,205,805802,2,6,3,Full,0,1,1475,6250,71,-87.84226234,42.0128496,73,Very Walkable,315000,1.5,12.66032792
2.51531E+13,10841 S PRAIRIE,203,490901,?,7,4,Full,0,0,1380,4375,95,-87.6168831,41.6969199,74,Very Walkable,160000,1,11.98292909
1.32231E+13,3453 N KILPATRICK,202,151002,1-story,4,2,Full,0,0,920,4125,88,-87.7436154,41.9440762,77,Very Walkable,250000,1,12.4292162
1.60522E+13,1318 N MASON,203,250600,?,7,4,Full,0,0,1564,4092,93,-87.7745077,41.9044932,74,Very Walkable,135000,1.5,11.81303006
1.9092E+13,4751 S LAVERGNE,203,560300,1-story,5,3,Full,0,0,1083,3780,52,-87.7477335,41.8060639,62,Somewhat Walkable,167200,1,12.02694598
1.52541E+13,595 E PARKWAY,203,815701,1-story,6,3,Full,1,0,1485,8323,63,-87.8067044,41.8409739,60,Somewhat Walkable,385000,1.5,12.86099861
1.5092E+13,230 32ND AVE,203,817000,1-story,5,3,Full,0,1,1056,4120,37,-87.8728313,41.8882494,56,Somewhat Walkable,145000,1.5,11.88448902
7.22111E+12,230  LINCOLN ST HOFFMAN ESTATES,202,804709,1,4,3,Partial,0,1,999,12597,56,-88.08510223,42.03135077,22,Car-Dependent,136250,1,11.82224671
7.24207E+12,262  HUNTWYCK CT SCHAUMBURG,207,804609,2,7,3,Partial,1,1,1873,5700,25,-88.03975068,42.03362638,46,Car-Dependent,313750,2.5,12.65635177
1.24206E+12,4515  SHOREWOOD DR HOFFMAN ESTATES,207,804202,2,7,3,Partial,0,1,1878,8687,33,-88.12587927,42.10562757,13,Car-Dependent,237514,2.5,12.37798185
1.53241E+13,501 N MALDEN,206,819000,2-story,9,3,Partial,1,1,2398,6650,64,-87.8833957,41.8232181,45,Car-Dependent,487000,2.5,13.0960194
1.31131E+13,4928 N HARDING,203,140302,1-story,5,3,Full,0,1,1440,3960,1,-87.72717,41.9709193,85,Very Walkable,215000,1.5,12.27839331
2.50943E+13,10229 S WENTWORTH AV,202,490700,1-story,4,2,Partial,0,0,962,3100,48,-87.6280665,41.7080801,66,Somewhat Walkable,168500,1,12.03469103
2.00832E+13,7126 S BELL AVE,203,611900,?,6,2,Full,0,0,1225,3100,111,-87.6797058,41.7639408,66,Somewhat Walkable,140000,1.5,11.8493977
8.11406E+12,414 S I-OKA AVE MOUNT PROSPECT,203,805001,1,6,3,Full,0,1,1620,8460,60,-87.94263933,42.05798336,56,Somewhat Walkable,342000,1.5,12.74256602
6.36217E+12,6860  CHURCH ST HANOVER PARK,202,804510,1,5,3,Full,0,1,926,9230,51,-88.14991254,41.99655291,54,Somewhat Walkable,94000,1,11.45105006
3.12741E+13,4201 CLARK AV,202,830007,1-story,5,3,Full,1,1,775,6100,35,-87.718012,41.4862395,56,Somewhat Walkable,108665,1.5,11.59602503
2.09302E+12,1176 N DEER AVE PALATINE,208,803610,2,10,6,Full,2,1,3822,13285,5,-88.07811223,42.13137387,21,Car-Dependent,525000,4,13.17115354
3.2173E+13,852 MEMORIAL DR,203,829200,1-story,6,3,Full,1,1,1234,8040,54,-87.6541602,41.515117,45,Car-Dependent,125500,1,11.74006104
2.4103E+13,4725 W 99TH ST,202,822701,1-story,4,2,Full,0,1,957,6250,49,-87.7394033,41.7126116,51,Somewhat Walkable,279900,1,12.54218768
4.34413E+12,2141  ROBINCREST LN GLENVIEW,203,802100,1,6,3,Full,2,1,1202,8628,61,-87.8125837,42.06670707,29,Car-Dependent,212000,1,12.26434155
6.36106E+12,2070  SYCAMORE AVE HANOVER PARK,207,804510,2,8,4,Full,0,1,1918,35640,40,-88.15604649,41.99850466,41,Car-Dependent,205500,2,12.23320131
1.61112E+13,556 N AVERS,203,231500,1-story,4,3,Partial,0,0,1200,3125,38,-87.7225912,41.8915799,63,Somewhat Walkable,196000,1,12.18586994
1.30132E+13,5719 N RICHMOND,203,20701,1-story,6,4,Full,0,1,1574,3720,60,-87.7025779,41.9855242,82,Very Walkable,339000,2,12.73375539
2.91521E+13,15606 GOUWENS,203,826301,1-story,6,3,Full,0,1,1328,6875,49,-87.6012218,41.6114172,54,Somewhat Walkable,149500,1.5,11.91505167
1.03241E+13,6627 N LOLETA,203,120100,?,6,3,Full,1,1,1320,6250,74,-87.7730087,42.0012227,44,Car-Dependent,450000,2,13.01700286
1.32112E+13,3612 N LUNA AV,203,150700,?,7,5,Full,0,0,1650,3780,84,-87.7658485,41.9463556,77,Very Walkable,191100,2.5,12.16055213
1.6083E+13,134 S TAYLOR AVE,203,812600,1-story,6,3,Full,0,0,1318,6880,85,-87.7776976,41.8857947,81,Very Walkable,320000,1,12.67607627
2.73131E+13,18221 IMPERIAL LN,204,824119,1-story,6,3,Partial,1,1,2275,12062,10,-87.9034056,41.5582293,12,Car-Dependent,335000,2.5,12.72188581
2.41222E+13,2613 W 98TH ST,202,821900,?,4,2,Full,1,0,1001,3075,70,-87.6876007,41.7152397,50,Somewhat Walkable,155900,1,11.95697006
1.21421E+13,8012 EASTWOOD AVE,203,810501,2-story,9,5,Full,1,1,3060,8155,1,-87.828429,41.9646287,39,Car-Dependent,196000,4,12.18586994
2.41522E+13,10433 S KOSTNER,203,822702,1-story,6,3,Partial,0,0,1591,6450,38,-87.730094,41.7026663,54,Somewhat Walkable,256000,1.5,12.45293272
1.91332E+13,6134 S FRANCISCO,203,660302,1-story,5,3,Partial,0,0,1242,3750,82,-87.6961872,41.7816746,80,Very Walkable,120000,1,11.69524702
1.2134E+13,7327 W MONTROSE AVE,202,810502,1-story,5,3,Full,0,0,969,3100,47,-87.8109673,41.9596907,82,Very Walkable,213500,1,12.27139211
2.62012E+13,11600 SO AVE J,203,520500,1-story,5,3,Full,1,1,1325,3172,33,-87.5343407,41.6844177,52,Somewhat Walkable,182500,1.5,12.11450545
1.90842E+13,5327 S MASON,210,560800,2-story,4,2,Full,0,0,1056,3438,61,-87.7707025,41.7954122,73,Very Walkable,206000,1,12.23563145
1.32013E+13,3617 N NARRAGANSETT,203,170200,?,6,3,Full,0,0,1267,3694,89,-87.7859597,41.9462031,66,Somewhat Walkable,235000,1,12.36734079
2.91414E+13,15533 COTTAGE GROVE AV,203,826303,1-story,4,3,Full,0,0,1008,4960,50,-87.5973635,41.6122719,67,Somewhat Walkable,143000,1.5,11.87059991
5.08305E+12,241  FAIRVIEW RD GLENCOE,208,800100,2,10,5,Full,1,1,3355,13612,96,-87.74960883,42.1280868,49,Car-Dependent,575000,4,13.26212532
1.60511E+13,1228 N HUMPHREY AV,203,812100,1-story,6,2,Full,0,0,1052,4658,80,-87.7765831,41.9085635,81,Very Walkable,245000,1,12.40901349
7.16406E+12,560  LAKEVIEW LN HOFFMAN ESTATES,203,804709,1,4,2,Partial,0,1,1097,11400,54,-88.0932838,42.03984922,42,Car-Dependent,90000,1.5,11.40756495
2.13109E+12,1134 E ANDERSON DR PALATINE,207,803607,4,6,3,Partial,0,1,1201,8400,53,-88.01552585,42.11846464,16,Car-Dependent,282500,1.5,12.55143383
1.32331E+13,3442 N HAMLIN,202,831100,1-story,4,2,Partial,0,0,892,3125,104,-87.7226682,41.9440785,78,Very Walkable,185000,1,12.1281111
2.91123E+13,12341 MEADOW LN,203,826402,1-story,4,2,Full,0,1,1035,3990,50,-87.690238,41.6686266,42,Car-Dependent,86000,1,11.36210258
1.03432E+13,6424  KEATING AVE LINCOLNWOOD,204,807900,1,8,4,Full,1,1,1809,7920,58,-87.74747497,41.9981085,58,Somewhat Walkable,320000,2.5,12.67607627
1.60222E+13,3529 W HIRSCH,202,230800,1-story,3,2,Partial,0,0,704,3100,108,-87.7155106,41.9062061,79,Very Walkable,225000,1,12.32385568
1.20223E+13,1500 S WASHINGTON AVE PARK RIDGE,203,810400,1,5,3,Full,1,1,1137,7701,61,-87.82686809,41.99200948,46,Car-Dependent,300000,1.5,12.61153775
1.33131E+13,1829 N NEWCASTLE,203,250500,?,7,4,Full,0,0,1583,3750,76,-87.7958242,41.9135153,63,Somewhat Walkable,350000,1.5,12.76568843
2.0321E+13,7944 S LAFLIN,203,710600,1-story,6,3,Full,1,0,1503,3968,94,-87.6612148,41.7490343,85,Very Walkable,185000,1,12.1281111
1.91041E+13,5201 S KILDARE AVE,203,570500,1-story,5,3,Full,0,1,1120,3384,23,-87.7303633,41.7985079,82,Very Walkable,250000,1,12.4292162
1.32812E+13,2930 N LOTUS AV,203,190300,?,5,3,Full,0,0,1302,3780,78,-87.7629758,41.9341019,80,Very Walkable,340000,2.5,12.7367009
3.20622E+13,1714 187TH ST,204,828601,?,8,4,Full,0,0,2040,7800,58,-87.6583949,41.5499247,46,Car-Dependent,162000,1.5,11.99535161
3.20612E+13,18616 MARTIN AVE,202,828601,1-story,4,2,Full,0,0,870,6250,60,-87.6668785,41.5516408,58,Somewhat Walkable,188000,1,12.14419724
1.60731E+13,137 S GROVE AVE,206,812802,2-story,11,5,Full,0,0,2785,5640,97,-87.7960259,41.885449,93,Walker's Paradise,562500,2,13.24014641
2.40532E+13,6109 W 91ST ST,203,822302,1-story,6,4,Full,0,1,1286,6868,39,-87.7733162,41.7266482,53,Somewhat Walkable,245000,2.5,12.40901349
4.11222E+12,1101  MIDWAY RD NORTHBROOK,203,801800,1,6,3,Full,0,1,1286,7549,57,-87.79356006,42.13201989,30,Car-Dependent,279000,1,12.53896706
4.25107E+12,950  PLEASANT LN GLENVIEW,204,801902,1,9,5,Partial,0,1,2518,9781,62,-87.78372261,42.09010839,14,Car-Dependent,575000,3.5,13.26212532
4.34202E+12,2430  SUMAC CIR GLENVIEW,204,802100,1,9,4,Partial,2,1,2029,18575,57,-87.81889335,42.0754194,51,Somewhat Walkable,515000,3,13.15192218
1.92331E+13,3921 W 68TH PL,203,650400,1-story,5,3,Full,0,0,1170,4125,57,-87.7209366,41.7684543,76,Very Walkable,181000,1,12.10625231
1.25206E+12,3790  ARROWWOOD LN HOFFMAN ESTATES,203,804202,1,7,3,Partial,0,1,1578,9750,36,-88.12812951,42.09228514,25,Car-Dependent,250000,2,12.4292162
2.60716E+13,9955 S EXCHANGE AVE,204,510100,?,8,4,Full,0,0,2019,4837,106,-87.5520333,41.7138504,44,Car-Dependent,102000,2,11.53272809
1.91442E+13,3240 W 61ST PL,202,660400,1-story,5,2,Full,0,0,994,4650,95,-87.7048491,41.7818863,82,Very Walkable,120000,1,11.69524702
3.11442E+13,20631 ATTICA RD,203,830005,1-story,7,4,Partial,1,1,1761,16023,43,-87.6989014,41.514301,13,Car-Dependent,187000,2,12.1388639
3.00631E+13,2600 GOODRICH,203,825700,1-story,5,3,Full,0,1,1081,5640,52,-87.552472,41.631198,43,Car-Dependent,135000,1,11.81303006
2.41323E+13,2557 W 106TH ST,202,720500,?,6,2,Full,0,0,777,5990,54,-87.6861758,41.7006653,67,Somewhat Walkable,162850,1,12.00058481
2.72411E+13,7724 161ST PL,203,824123,1-story,6,3,Partial,0,1,1120,8100,35,-87.806858,41.5975081,57,Somewhat Walkable,239000,1.5,12.38421883
1.80231E+13,4516 WARSAW AVE,203,819200,1-story,5,3,Partial,0,0,1008,5400,54,-87.8354621,41.8086055,30,Car-Dependent,125000,1,11.73606902
3.2362E+13,22438 W YATES AV,202,828504,1-story,5,3,Full,0,0,974,6600,33,-87.5661766,41.4813797,19,Car-Dependent,125000,2,11.73606902
6.2411E+12,723  SUNSET CIR STREAMWOOD,202,804305,1,5,3,Partial,1,1,893,9750,48,-88.1626743,42.02551639,28,Car-Dependent,175000,1,12.07254125
8.28103E+12,312  CHARING CROSS RD ELK GROVE VILLAGE,207,770300,1,4,3,Full,0,1,1136,7514,52,-87.99063972,42.01695667,27,Car-Dependent,225000,1,12.32385568
3.23021E+13,10544 RACHEL LN,203,829402,?,6,3,Partial,0,0,1197,8333,55,-87.8751131,41.5654337,24,Car-Dependent,77000,1,11.2515607
9.28128E+12,1959  BIRCH ST DES PLAINES,204,806502,1,7,4,Full,2,1,1954,7800,58,-87.87678709,42.01794738,50,Somewhat Walkable,357500,2,12.78689064
1.3352E+13,3566 W MEDILL,202,221000,1-story,3,2,Partial,0,0,748,4125,106,-87.7163548,41.9238897,88,Very Walkable,250000,1,12.4292162
1.81322E+13,7421 W 57TH ST,202,820300,1-story,5,2,Full,0,0,962,3720,82,-87.8074341,41.7878838,64,Somewhat Walkable,220000,1,12.30138283
1.01321E+13,1825  LYONS ST EVANSTON,203,809200,5,6,3,Full,0,1,1744,4250,89,-87.6986328,42.05046259,74,Very Walkable,75100,1.5,11.22657584
1.53323E+13,728 SHERWOOD RD,207,818900,1-story,5,3,Partial,1,1,1198,6250,54,-87.8693029,41.8282174,62,Somewhat Walkable,382500,1,12.85448393
9.35215E+12,307 S CRESCENT AVE PARK RIDGE,205,805600,2,8,3,Full,1,1,1292,6000,120,-87.83093859,42.00724946,85,Very Walkable,325000,1.5,12.69158046
8.11211E+12,216 S HI-LUSI AVE MOUNT PROSPECT,203,804901,5,6,3,Full,0,1,1372,7800,86,-87.94413937,42.06142309,59,Somewhat Walkable,389925,1.5,12.87370969
1.51541E+13,1903 S 13TH AVE,202,817700,1-story,5,2,Full,0,1,920,5360,91,-87.8480115,41.8694099,49,Car-Dependent,175000,1,12.07254125
3.21942E+13,1652 SCOTT AVE,203,829302,1-story,7,3,Full,0,1,1232,7080,41,-87.6567643,41.5007276,44,Car-Dependent,164000,1.5,12.00762171
2.5083E+13,9908 S WINSTON AVE,203,730600,1-story,6,3,Partial,0,0,1530,7950,79,-87.6580937,41.7135941,60,Somewhat Walkable,92000,1,11.42954386
1.63231E+13,3601 S CUYLER AV,203,815500,?,7,3,Full,0,0,1559,4049,81,-87.7813101,41.8268674,60,Somewhat Walkable,249000,1,12.42520818
1.3293E+13,2727 N MELVINA,207,190601,2-story,6,3,Full,0,1,1548,3109,6,-87.7804935,41.9300154,75,Very Walkable,255000,1.5,12.44901882
5.32302E+12,324  HIBBARD RD WILMETTE,203,800900,1,8,5,Full,0,1,1542,7838,63,-87.7514319,42.06950864,40,Car-Dependent,400000,2,12.89921983
2.03431E+13,8400 S MICHIGAN AVE,205,440300,2-story,7,3,Partial,0,0,1343,4282,66,-87.6214725,41.7417306,64,Somewhat Walkable,115000,1.5,11.65268741
1.92223E+13,6642 S KILDARE AV,202,650301,1-story,4,2,Full,0,0,960,3750,58,-87.7301709,41.7718221,72,Very Walkable,236000,1,12.37158708
2.353E+12,14 E BROOKDALE LN PALATINE,204,804109,1,8,3,Partial,1,1,2678,85726,61,-88.04326379,42.07324212,36,Car-Dependent,330000,3,12.70684793
3.23331E+13,3000 HOPKINS,203,829600,1-story,5,2,Partial,0,0,1017,6077,42,-87.6272182,41.4769101,32,Car-Dependent,104900,1,11.56076279
1.11931E+13,710  RIDGE AVE EVANSTON,206,810100,2,12,6,Full,0,1,3046,6332,101,-87.68637792,42.03066437,67,Somewhat Walkable,350000,2,12.76568843
1.23231E+13,44  CHARLES DR NORTHLAKE,204,811800,5,8,3,Full,0,1,1910,8400,66,-87.90071091,41.91062203,66,Somewhat Walkable,153251,1.5,11.93983238
1.80323E+13,4245 SUNNYSIDE AVE,210,819400,2-story,4,2,Full,0,0,1000,3870,60,-87.8460184,41.8131678,49,Car-Dependent,118000,1.5,11.6784399
2.36408E+12,3604  WREN LN ROLLING MEADOWS,203,804000,1,5,3,Full,1,1,1011,10025,57,-88.01167491,42.07255508,41,Car-Dependent,137552,2,11.83175731
3.22911E+13,6301 SHERIDAN RD,203,829401,1-story,4,2,Partial,0,0,1051,8475,38,-87.6550688,41.9967345,84,Very Walkable,75000,1,11.22524339
1.02521E+13,321  ASHLAND AVE EVANSTON,206,810301,2,9,4,Full,1,1,2574,8550,76,-87.69280993,42.02380617,59,Somewhat Walkable,293400,2.5,12.58929214
2.90431E+13,14202 SCHOOL ST,207,826700,2-story,6,3,Full,0,1,1248,4305,55,-87.6296184,41.6368844,55,Somewhat Walkable,130000,1.5,11.77528973
2.71021E+13,8914 W 147TH,202,824106,1-story,5,3,Partial,0,0,876,8187,47,-87.836959,41.6237539,32,Car-Dependent,210000,1,12.25486281
8.1331E+12,474  LILLIAN LN DES PLAINES,203,804902,1,5,3,Full,0,1,1193,6875,44,-87.94029876,42.04304459,68,Somewhat Walkable,263000,1,12.47990931
